Date,Confirmed,Deceased,Recovered
2020-10-14,701,12,816
2020-10-15,648,6,1323
2020-10-16,697,8,838
2020-10-17,610,6,809
2020-10-18,578,7,598
2020-10-19,427,9,781
2020-10-20,589,9,770
2020-10-21,624,5,655
2020-10-22,584,10,710
2020-10-23,586,12,684
2020-10-24,577,6,733
2020-10-25,532,8,639
2020-10-26,364,6,627
2020-10-27,452,7,751
2020-10-28,536,4,546
2020-10-29,551,11,588
2020-10-30,566,5,654
2020-10-31,455,7,864
2020-11-01,540,4,629
2020-11-02,385,8,623
2020-11-03,478,12,578
2020-11-04,512,9,536
2020-11-05,524,6,651
2020-11-06,581,6,632
2020-11-07,532,5,688
2020-11-08,555,5,456
2020-11-09,460,9,564
2020-11-10,492,7,635
2020-11-11,507,9,433
2020-11-12,617,8,511
2020-11-13,626,8,551
2020-11-14,565,6,476
2020-11-15,460,9,491
2020-11-16,390,8,482
2020-11-17,572,7,568
2020-11-18,574,9,580
2020-11-19,560,5,565
2020-11-20,661,4,539
2020-11-21,608,2,564
2020-11-22,564,5,579
2020-11-23,351,12,608
2020-11-24,431,10,495
2020-11-25,489,12,570
2020-11-26,487,5,471
2020-11-27,565,8,596
2020-11-28,512,4,632
2020-11-29,471,5,491
2020-11-30,370,9,483
2020-12-01,454,8,503
2020-12-02,452,6,403
2020-12-03,582,10,419
2020-12-04,544,12,647
2020-12-05,501,12,469
2020-12-06,531,4,366
2020-12-07,280,9,386
2020-12-08,470,6,524
2020-12-09,369,6,342
2020-12-10,366,8,526
2020-12-11,434,11,422
2020-12-12,419,7,430
2020-12-13,382,6,505
2020-12-14,246,3,387
2020-12-15,346,10,460
2020-12-16,332,5,415
2020-12-17,385,9,395
2020-12-18,388,7,464
2020-12-19,301,4,465
2020-12-20,257,4,475
2020-12-21,232,3,458
2020-12-22,308,6,281
2020-12-23,250,3,338
2020-12-24,291,7,299
2020-12-25,284,1,409
2020-12-26,249,6,369
2020-12-27,260,2,264
2020-12-28,156,6,275
2020-12-29,234,4,299
2020-12-30,217,1,270
2020-12-31,227,3,249
2021-01-01,256,1,248
2021-01-02,244,1,260
2021-01-03,182,1,205
2021-01-04,133,5,419
2021-01-05,137,6,215
2021-01-06,126,3,264
2021-01-07,127,3,187
2021-01-08,122,4,273
2021-01-09,127,2,272
2021-01-10,113,1,195
2021-01-11,113,1,355
2021-01-12,113,1,198
2021-01-13,121,0,174
2021-01-14,79,3,237
2021-01-15,144,5,179
2021-01-16,109,1,256
2021-01-17,126,0,182
2021-01-18,82,1,194
2021-01-19,113,1,120
2021-01-20,109,0,113
2021-01-21,117,1,104
2021-01-22,88,4,97
2021-01-23,94,1,88
2021-01-24,73,0,73
2021-01-25,64,0,83
2021-01-26,74,1,54
2021-01-27,77,1,129
2021-01-28,63,1,149
2021-01-29,76,1,215
2021-01-30,76,3,135
2021-01-31,57,0,70
2021-02-01,44,0,83
2021-02-02,44,2,83
2021-02-03,65,3,61
2021-02-04,60,2,75
2021-02-05,66,1,63
2021-02-06,65,0,88
2021-02-07,59,0,60
2021-02-08,43,0,80
2021-02-09,55,0,55
2021-02-10,45,1,32
2021-02-11,65,2,40
2021-02-12,91,1,84
2021-02-13,60,1,77
2021-02-14,73,2,65
2021-02-15,64,0,69
2021-02-16,58,0,46
2021-02-17,84,0,56
2021-02-18,87,3,53
2021-02-19,81,0,67
2021-02-20,68,0,70
2021-02-21,84,0,63
2021-02-22,58,0,44
2021-02-23,94,1,62
2021-02-24,74,0,69
2021-02-25,108,0,59
2021-02-26,85,1,101
2021-02-27,97,0,72
2021-02-28,58,1,62
2021-03-01,63,1,56
2021-03-02,85,0,94
2021-03-03,104,0,49
2021-03-04,79,1,70
2021-03-05,81,1,72
2021-03-06,79,1,87
2021-03-07,112,1,101
2021-03-08,70,1,90
2021-03-09,77,2,87
2021-03-10,97,3,54
2021-03-11,75,1,77
2021-03-12,73,2,80
2021-03-13,99,3,102
